t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455944.6890137,1762455903,914623296,40774.390,-0.6483997106552124,-0.4743777811527252,0.05293743684887886,0.0052724918350577354,0.016644204035401344,-0.049339376389980316,0.9986295104026794
1762455944.6904154,1762455903,945042176,40745.373,-0.6431607604026794,-0.4554123878479004,0.05287681519985199,0.0056044477969408035,0.015023857355117798,-0.04202813282608986,0.9989877939224243
1762455944.6913924,1762455903,960560489,40730.832,-0.6407508850097656,-0.4458264410495758,0.05284680426120758,0.008396974764764309,0.016335830092430115,-0.03822604566812515,0.9991002678871155
1762455944.782198,1762455903,991442347,40790.756,-0.6358699798583984,-0.4256886839866638,0.05303143709897995,0.00019849560339935124,0.016829373314976692,-0.02988055720925331,0.9994118213653564
1762455944.7833862,1762455904,7088889,40776.297,-0.6347384452819824,-0.4207536280155182,0.0530620813369751,-0.00036548625212162733,0.017206965014338493,-0.02749614045023918,0.9994737505912781
1762455944.7842705,1762455904,22433576,40761.837,-0.6325415968894958,-0.41100868582725525,0.053143151104450226,0.00023047976719681174,0.016192393377423286,-0.0248112790286541,0.9995610117912292
1762455944.7852893,1762455904,38197800,40747.092,-0.6305155754089355,-0.4014629125595093,0.053078122437000275,0.003176697762683034,0.01659129373729229,-0.02070089988410473,0.9996430277824402
1762455944.785992,1762455904,54031168,40731.961,-0.6285762190818787,-0.39214009046554565,0.052915409207344055,0.007072047330439091,0.015208259224891663,-0.01717662625014782,0.999711811542511
1762455944.7869272,1762455904,71809894,40715.117,-0.6267024278640747,-0.38258469104766846,0.05299496650695801,0.008105000481009483,0.014970855787396431,-0.012448246590793133,0.9997775554656982
1762455944.8352897,1762455904,126412643,40708.877,-0.6220492124557495,-0.35837191343307495,0.053075045347213745,0.008456963114440441,0.0157144945114851,-0.0025665804278105497,0.9998375177383423
1762455944.8481412,1762455904,145094697,40703.047,-0.6202592253684998,-0.3483898937702179,0.05296078696846962,0.005889315623790026,0.015332105569541454,0.0004764644254464656,0.9998650550842285
1762455944.8621366,1762455904,160795784,40701.341,-0.6186234354972839,-0.3384099304676056,0.05306323990225792,0.003688263241201639,0.016511371359229088,0.004270324017852545,0.9998477697372437
1762455944.8931134,1762455904,179030644,40714.083,-0.6170632839202881,-0.32854869961738586,0.053019843995571136,0.004539195913821459,0.01707031950354576,0.008757338859140873,0.9998056292533875
1762455944.9187076,1762455904,214454490,40704.253,-0.6141799688339233,-0.3087773621082306,0.05300108715891838,0.005919297691434622,0.016002191230654716,0.018483204767107964,0.9996836185455322
1762455944.932585,1762455904,231456231,40701.129,-0.6122562885284424,-0.2935637831687927,0.05298939719796181,0.0037883431650698185,0.01723257079720497,0.025207584723830223,0.9995265007019043
1762455944.9520338,1762455904,248958107,40703.076,-0.6112425923347473,-0.28359538316726685,0.053040239959955215,0.003871264634653926,0.014826998114585876,0.031784214079380035,0.9993773102760315
1762455944.9664662,1762455904,266777550,40699.689,-0.6101348400115967,-0.27370941638946533,0.05295417830348015,0.00462133064866066,0.015349446795880795,0.037765175104141235,0.9991581439971924
1762455945.0125234,1762455904,285058435,40727.465,-0.609114408493042,-0.2635784149169922,0.05285321921110153,0.0032113483175635338,0.017336245626211166,0.04237600043416023,0.9989461302757263
1762455945.0169044,1762455904,301860501,40715.044,-0.608161985874176,-0.2536564767360687,0.052815571427345276,0.004704813007265329,0.016833649948239326,0.04852313920855522,0.9986690878868103
1762455945.0453193,1762455904,319435919,40725.883,-0.6073887944221497,-0.2433643639087677,0.05276300758123398,0.0024002341087907553,0.01725813001394272,0.054712507873773575,0.9983500838279724
1762455945.0466626,1762455904,336112480,40710.550,-0.6068315505981445,-0.233297199010849,0.05282730236649513,0.002476084977388382,0.018700549378991127,0.060572437942028046,0.9979855418205261
1762455945.0624638,1762455904,353823809,40708.640,-0.6064333319664001,-0.2233090102672577,0.05274096503853798,0.005398891866207123,0.017112409695982933,0.06636419147253036,0.9976341724395752
1762455945.0746553,1762455904,370860820,40703.794,-0.6061294674873352,-0.2130058854818344,0.05263547599315643,0.0025930022820830345,0.017248300835490227,0.07074903696775436,0.9973416328430176
1762455945.1026945,1762455904,387499178,40715.195,-0.6057664752006531,-0.1976442039012909,0.05271010100841522,0.0004892946453765035,0.017258910462260246,0.07916068285703659,0.9967123866081238
1762455945.1066396,1762455904,403221428,40703.418,-0.6057425141334534,-0.18759463727474213,0.052760861814022064,0.0014701761538162827,0.016099441796541214,0.08441823720932007,0.9962993264198303
1762455945.120545,1762455904,419933817,40700.611,-0.605793833732605,-0.1777370125055313,0.05254555493593216,0.002710492117330432,0.01626420207321644,0.08897218108177185,0.9958977103233337
1762455945.1420288,1762455904,437521108,40704.508,-0.6058700680732727,-0.16763855516910553,0.05241366848349571,0.0005510861519724131,0.016731370240449905,0.09500488638877869,0.99533611536026
1762455945.1856825,1762455904,451531828,40734.151,-0.6060128211975098,-0.15732520818710327,0.05239083617925644,-0.0013940820936113596,0.017752090469002724,0.09981229901313782,0.9948469400405884
1762455945.18912,1762455904,468112985,40721.007,-0.6061014533042908,-0.14706851541996002,0.052439820021390915,-0.0005341682117432356,0.01880882866680622,0.10579516738653183,0.9942099452018738
1762455945.189937,1762455904,483979946,40705.957,-0.6066304445266724,-0.13717614114284515,0.05247056856751442,0.0016976254992187023,0.017943408340215683,0.11261019855737686,0.9934758543968201
